,City,Year,Sport,Discipline,Athlete,NOC,Gender,Event,Event_gender,Medal,Country,Int Olympic Committee code
10980,Tokyo,1964,Basketball,Basketball,"KALNYNSH, Yuris",URS,Men,basketball,M,Silver,Soviet Union,URS
10981,Tokyo,1964,Basketball,Basketball,"KHRYNIN, Vyacheslav",URS,Men,basketball,M,Silver,Soviet Union,URS
10982,Tokyo,1964,Basketball,Basketball,"KORNEEV, Yuri",URS,Men,basketball,M,Silver,Soviet Union,URS
10983,Tokyo,1964,Basketball,Basketball,"KRUMINS, Yanis",URS,Men,basketball,M,Silver,Soviet Union,URS
10984,Tokyo,1964,Basketball,Basketball,"LIPSO, Yaak",URS,Men,basketball,M,Silver,Soviet Union,URS
10985,Tokyo,1964,Basketball,Basketball,"MOSESHVILI, Levan",URS,Men,basketball,M,Silver,Soviet Union,URS
10986,Tokyo,1964,Basketball,Basketball,"MUIZHNIEK, Valdis",URS,Men,basketball,M,Silver,Soviet Union,URS
10987,Tokyo,1964,Basketball,Basketball,"PETROV, Aleksandr",URS,Men,basketball,M,Silver,Soviet Union,URS
10988,Tokyo,1964,Basketball,Basketball,"TRAVIN, Aleksandr",URS,Men,basketball,M,Silver,Soviet Union,URS
10989,Tokyo,1964,Basketball,Basketball,"VOLNOV, Gennadi",URS,Men,basketball,M,Silver,Soviet Union,URS
10990,Tokyo,1964,Boxing,Boxing,"CARMODY, Robert John",USA,Men,- 51kg (flyweight),M,Bronze,United States,USA
10991,Tokyo,1964,Boxing,Boxing,"SOROKIN, Stanislav",URS,Men,- 51kg (flyweight),M,Bronze,Soviet Union,URS
10992,Tokyo,1964,Boxing,Boxing,"ATZORI, Fernando",ITA,Men,- 51kg (flyweight),M,Gold,Italy,ITA
10993,Tokyo,1964,Boxing,Boxing,"OLECH, Artur",POL,Men,- 51kg (flyweight),M,Silver,Poland,POL
10994,Tokyo,1964,Boxing,Boxing,"EMELYANOV, Vadim",URS,Men,+ 81kg (heavyweight),M,Bronze,Soviet Union,URS
10995,Tokyo,1964,Boxing,Boxing,"ROS, Giuseppe",ITA,Men,+ 81kg (heavyweight),M,Bronze,Italy,ITA
10996,Tokyo,1964,Boxing,Boxing,"FRAZIER, Joseph",USA,Men,+ 81kg (heavyweight),M,Gold,United States,USA
10997,Tokyo,1964,Boxing,Boxing,"HUBER, Hans",EUA,Men,+ 81kg (heavyweight),M,Silver,United Team of Germany,EUA
10998,Tokyo,1964,Boxing,Boxing,"FABILA MENDOZA, Juan",MEX,Men,51 - 54kg (bantamweight),M,Bronze,Mexico,MEX
10999,Tokyo,1964,Boxing,Boxing,"RODRIGUEZ, Washington",URU,Men,51 - 54kg (bantamweight),M,Bronze,Uruguay,URU
11000,Tokyo,1964,Boxing,Boxing,"SAKURAI, Takao",JPN,Men,51 - 54kg (bantamweight),M,Gold,Japan,JPN
11001,Tokyo,1964,Boxing,Boxing,"CHUNG, Shin-Cho",KOR,Men,51 - 54kg (bantamweight),M,Silver,"Korea, South",KOR
11002,Tokyo,1964,Boxing,Boxing,"BROWN, Charles",USA,Men,54 - 57kg (featherweight),M,Bronze,United States,USA
11003,Tokyo,1964,Boxing,Boxing,"SCHULZ, Heinz",EUA,Men,54 - 57kg (featherweight),M,Bronze,United Team of Germany,EUA
11004,Tokyo,1964,Boxing,Boxing,"STEPASHKIN, Stanislav",URS,Men,54 - 57kg (featherweight),M,Gold,Soviet Union,URS
11005,Tokyo,1964,Boxing,Boxing,"VILLANUEVA, Anthony N.",PHI,Men,54 - 57kg (featherweight),M,Silver,Philippines,PHI
11006,Tokyo,1964,Boxing,Boxing,"HARRIS, Ronald Allen",USA,Men,57 - 60kg (lightweight),M,Bronze,United States,USA
11007,Tokyo,1964,Boxing,Boxing,"MCCOURT, James Vincent",IRL,Men,57 - 60kg (lightweight),M,Bronze,Ireland,IRL
11008,Tokyo,1964,Boxing,Boxing,"GRUDZIEN, Jozef",POL,Men,57 - 60kg (lightweight),M,Gold,Poland,POL
11009,Tokyo,1964,Boxing,Boxing,"BARANNIKOV, Vellikton",URS,Men,57 - 60kg (lightweight),M,Silver,Soviet Union,URS
11010,Tokyo,1964,Boxing,Boxing,"BLAY, Edward",GHA,Men,60 - 63.5kg (light-welterweight),M,Bronze,Ghana,GHA
11011,Tokyo,1964,Boxing,Boxing,"GALHIA, Habib",TUN,Men,60 - 63.5kg (light-welterweight),M,Bronze,Tunisia,TUN
11012,Tokyo,1964,Boxing,Boxing,"KULEJ, Jerzy",POL,Men,60 - 63.5kg (light-welterweight),M,Gold,Poland,POL
11013,Tokyo,1964,Boxing,Boxing,"FROLOV, Yevgeni",URS,Men,60 - 63.5kg (light-welterweight),M,Silver,Soviet Union,URS
11014,Tokyo,1964,Boxing,Boxing,"BERTINI, Silvano",ITA,Men,63.5 - 67kg (welterweight),M,Bronze,Italy,ITA
11015,Tokyo,1964,Boxing,Boxing,"PURHONEN, Pertti Ilmari",FIN,Men,63.5 - 67kg (welterweight),M,Bronze,Finland,FIN
11016,Tokyo,1964,Boxing,Boxing,"KASPRZYK, Marian",POL,Men,63.5 - 67kg (welterweight),M,Gold,Poland,POL
11017,Tokyo,1964,Boxing,Boxing,"TAMULIS, Rikardas",URS,Men,63.5 - 67kg (welterweight),M,Silver,Soviet Union,URS
11018,Tokyo,1964,Boxing,Boxing,"GRZESIAK, Jozef",POL,Men,67 - 71kg (light-middleweight),M,Bronze,Poland,POL
11019,Tokyo,1964,Boxing,Boxing,"MAIYEGUN, Nojim",NGR,Men,67 - 71kg (light-middleweight),M,Bronze,Nigeria,NGR
11020,Tokyo,1964,Boxing,Boxing,"LAGUTIN, Boris",URS,Men,67 - 71kg (light-middleweight),M,Gold,Soviet Union,URS
11021,Tokyo,1964,Boxing,Boxing,"GONZALES, Joseph",FRA,Men,67 - 71kg (light-middleweight),M,Silver,France,FRA
11022,Tokyo,1964,Boxing,Boxing,"VALLE, Franco",ITA,Men,71-75kg,M,Bronze,Italy,ITA
11023,Tokyo,1964,Boxing,Boxing,"WALASEK, Tadeusz",POL,Men,71-75kg,M,Bronze,Poland,POL
11024,Tokyo,1964,Boxing,Boxing,"POPENCHENKO, Valeri",URS,Men,71-75kg,M,Gold,Soviet Union,URS
11025,Tokyo,1964,Boxing,Boxing,"SCHULZ, Emil",EUA,Men,71-75kg,M,Silver,United Team of Germany,EUA
11026,Tokyo,1964,Boxing,Boxing,"NIKOLOV, Aleksandr",BUL,Men,75 - 81kg (light-heavyweight),M,Bronze,Bulgaria,BUL
11027,Tokyo,1964,Boxing,Boxing,"PIETRZYKOWSKI, Zbigniew",POL,Men,75 - 81kg (light-heavyweight),M,Bronze,Poland,POL
11028,Tokyo,1964,Boxing,Boxing,"PINTO, Cosimo",ITA,Men,75 - 81kg (light-heavyweight),M,Gold,Italy,ITA
11029,Tokyo,1964,Boxing,Boxing,"KISELEV, Aleksei",URS,Men,75 - 81kg (light-heavyweight),M,Silver,Soviet Union,URS
11030,Tokyo,1964,Canoe / Kayak,Canoe / Kayak F,"PENYAEV, Yevgeni",URS,Men,C-1 1000m (canoe single),M,Bronze,Soviet Union,URS
11031,Tokyo,1964,Canoe / Kayak,Canoe / Kayak F,"ESCHERT, Jürgen",EUA,Men,C-1 1000m (canoe single),M,Gold,United Team of Germany,EUA
11032,Tokyo,1964,Canoe / Kayak,Canoe / Kayak F,"IGOROV, Andrei",ROU,Men,C-1 1000m (canoe single),M,Silver,Romania,ROU
11033,Tokyo,1964,Canoe / Kayak,Canoe / Kayak F,"NIELSEN, Peer Norrbohm",DEN,Men,C-2 1000m (canoe double),M,Bronze,Denmark,DEN
11034,Tokyo,1964,Canoe / Kayak,Canoe / Kayak F,"SÖRENSEN, John Rungsted",DEN,Men,C-2 1000m (canoe double),M,Bronze,Denmark,DEN
11035,Tokyo,1964,Canoe / Kayak,Canoe / Kayak F,"KHIMICH, Andrei",URS,Men,C-2 1000m (canoe double),M,Gold,Soviet Union,URS
11036,Tokyo,1964,Canoe / Kayak,Canoe / Kayak F,"OSHCHEPKOV, Stepan",URS,Men,C-2 1000m (canoe double),M,Gold,Soviet Union,URS
11037,Tokyo,1964,Canoe / Kayak,Canoe / Kayak F,"BOUDEHEN, Jean",FRA,Men,C-2 1000m (canoe double),M,Silver,France,FRA
11038,Tokyo,1964,Canoe / Kayak,Canoe / Kayak F,"CHAPUIS, Michel",FRA,Men,C-2 1000m (canoe double),M,Silver,France,FRA
11039,Tokyo,1964,Canoe / Kayak,Canoe / Kayak F,"VERNESCU, Aurel",ROU,Men,K-1 1000m (kayak single),M,Bronze,Romania,ROU
11040,Tokyo,1964,Canoe / Kayak,Canoe / Kayak F,"PETERSON, Rolf",SWE,Men,K-1 1000m (kayak single),M,Gold,Sweden,SWE
11041,Tokyo,1964,Canoe / Kayak,Canoe / Kayak F,"HESZ, Mihaly",HUN,Men,K-1 1000m (kayak single),M,Silver,Hungary,HUN
11042,Tokyo,1964,Canoe / Kayak,Canoe / Kayak F,"JONES-SMOKE, Marcia Ingram",USA,Women,K-1 500m (kayak single),W,Bronze,United States,USA
11043,Tokyo,1964,Canoe / Kayak,Canoe / Kayak F,"KHVEDOSYUK-PINAEVA, Lyudmila",URS,Women,K-1 500m (kayak single),W,Gold,Soviet Union,URS
11044,Tokyo,1964,Canoe / Kayak,Canoe / Kayak F,"LAUER, Hilde",ROU,Women,K-1 500m (kayak single),W,Silver,Romania,ROU
11045,Tokyo,1964,Canoe / Kayak,Canoe / Kayak F,"BÜKER, Heinz",EUA,Men,K-2 1000m (kayak double),M,Bronze,United Team of Germany,EUA
11046,Tokyo,1964,Canoe / Kayak,Canoe / Kayak F,"ZANDER, Holger",EUA,Men,K-2 1000m (kayak double),M,Bronze,United Team of Germany,EUA
11047,Tokyo,1964,Canoe / Kayak,Canoe / Kayak F,"SJÖDELIUS, Sven-Olov",SWE,Men,K-2 1000m (kayak double),M,Gold,Sweden,SWE
11048,Tokyo,1964,Canoe / Kayak,Canoe / Kayak F,"UTTERBERG, Gunnar",SWE,Men,K-2 1000m (kayak double),M,Gold,Sweden,SWE
11049,Tokyo,1964,Canoe / Kayak,Canoe / Kayak F,"GEURTS, Antonius Johannes",NED,Men,K-2 1000m (kayak double),M,Silver,Netherlands,NED
11050,Tokyo,1964,Canoe / Kayak,Canoe / Kayak F,"HOEKSTRA, Paulus Joan",NED,Men,K-2 1000m (kayak double),M,Silver,Netherlands,NED
11051,Tokyo,1964,Canoe / Kayak,Canoe / Kayak F,"LAUER, Hilde",ROU,Women,K-2 500m (kayak double),W,Bronze,Romania,ROU
11052,Tokyo,1964,Canoe / Kayak,Canoe / Kayak F,"SIDERI, Cornelia",ROU,Women,K-2 500m (kayak double),W,Bronze,Romania,ROU
11053,Tokyo,1964,Canoe / Kayak,Canoe / Kayak F,"ESSER, Roswitha",EUA,Women,K-2 500m (kayak double),W,Gold,United Team of Germany,EUA
11054,Tokyo,1964,Canoe / Kayak,Canoe / Kayak F,"ZIMMERMANN, Annemarie",EUA,Women,K-2 500m (kayak double),W,Gold,United Team of Germany,EUA
11055,Tokyo,1964,Canoe / Kayak,Canoe / Kayak F,"FOX, Francine Anne",USA,Women,K-2 500m (kayak double),W,Silver,United States,USA
11056,Tokyo,1964,Canoe / Kayak,Canoe / Kayak F,"PERRIER, Glorianne Aurore",USA,Women,K-2 500m (kayak double),W,Silver,United States,USA
11057,Tokyo,1964,Canoe / Kayak,Canoe / Kayak F,"CUCIUC, Simion",ROU,Men,K-4 1000m (kayak four),M,Bronze,Romania,ROU
11058,Tokyo,1964,Canoe / Kayak,Canoe / Kayak F,"SCIOTNIC, Atanase",ROU,Men,K-4 1000m (kayak four),M,Bronze,Romania,ROU
11059,Tokyo,1964,Canoe / Kayak,Canoe / Kayak F,"TURCAS, Mihai",ROU,Men,K-4 1000m (kayak four),M,Bronze,Romania,ROU
11060,Tokyo,1964,Canoe / Kayak,Canoe / Kayak F,"VERNESCU, Aurel",ROU,Men,K-4 1000m (kayak four),M,Bronze,Romania,ROU
11061,Tokyo,1964,Canoe / Kayak,Canoe / Kayak F,"CHUZHIKOV, Nikolai",URS,Men,K-4 1000m (kayak four),M,Gold,Soviet Union,URS
11062,Tokyo,1964,Canoe / Kayak,Canoe / Kayak F,"GRISHIN, Anatoli",URS,Men,K-4 1000m (kayak four),M,Gold,Soviet Union,URS
11063,Tokyo,1964,Canoe / Kayak,Canoe / Kayak F,"IONOV, Vyacheslav",URS,Men,K-4 1000m (kayak four),M,Gold,Soviet Union,URS
11064,Tokyo,1964,Canoe / Kayak,Canoe / Kayak F,"MOROZOV, Vladimir",URS,Men,K-4 1000m (kayak four),M,Gold,Soviet Union,URS
11065,Tokyo,1964,Canoe / Kayak,Canoe / Kayak F,"PERLEBERG, Günther",EUA,Men,K-4 1000m (kayak four),M,Silver,United Team of Germany,EUA
11066,Tokyo,1964,Canoe / Kayak,Canoe / Kayak F,"SCHULZE, Bernhard",EUA,Men,K-4 1000m (kayak four),M,Silver,United Team of Germany,EUA
11067,Tokyo,1964,Canoe / Kayak,Canoe / Kayak F,"WENTZKE, Friedhelm",EUA,Men,K-4 1000m (kayak four),M,Silver,United Team of Germany,EUA
11068,Tokyo,1964,Canoe / Kayak,Canoe / Kayak F,"ZANDER, Holger",EUA,Men,K-4 1000m (kayak four),M,Silver,United Team of Germany,EUA
11069,Tokyo,1964,Cycling,Cycling Road,"GODEFROOT, Walter",BEL,Men,individual road race,M,Bronze,Belgium,BEL
11070,Tokyo,1964,Cycling,Cycling Road,"ZANIN, Mario",ITA,Men,individual road race,M,Gold,Italy,ITA
11071,Tokyo,1964,Cycling,Cycling Road,"RODIAN, Kjell Akerstrom-H.",DEN,Men,individual road race,M,Silver,Denmark,DEN
11072,Tokyo,1964,Cycling,Cycling Road,"FÄGLUM-PETTERSSON, Erik",SWE,Men,team time trial,M,Bronze,Sweden,SWE
11073,Tokyo,1964,Cycling,Cycling Road,"FÄGLUM-PETTERSSON, Sture",SWE,Men,team time trial,M,Bronze,Sweden,SWE
11074,Tokyo,1964,Cycling,Cycling Road,"HAMRIN, Sven Helge",SWE,Men,team time trial,M,Bronze,Sweden,SWE
11075,Tokyo,1964,Cycling,Cycling Road,"PETTERSSON, Gösta A.B.",SWE,Men,team time trial,M,Bronze,Sweden,SWE
11076,Tokyo,1964,Cycling,Cycling Road,"DOLMAN, Evert Gerardus",NED,Men,team time trial,M,Gold,Netherlands,NED
11077,Tokyo,1964,Cycling,Cycling Road,"KARSTENS, Gerben",NED,Men,team time trial,M,Gold,Netherlands,NED
11078,Tokyo,1964,Cycling,Cycling Road,"PIETERSE, Johannes Aloysius",NED,Men,team time trial,M,Gold,Netherlands,NED
11079,Tokyo,1964,Cycling,Cycling Road,"ZOET, Hubertus Balthazar",NED,Men,team time trial,M,Gold,Netherlands,NED
11080,Tokyo,1964,Cycling,Cycling Road,"ANDREOLI, Severino",ITA,Men,team time trial,M,Silver,Italy,ITA
11081,Tokyo,1964,Cycling,Cycling Road,"DALLA BONA, Luciano",ITA,Men,team time trial,M,Silver,Italy,ITA
11082,Tokyo,1964,Cycling,Cycling Road,"GUERRA, Pietro",ITA,Men,team time trial,M,Silver,Italy,ITA
11083,Tokyo,1964,Cycling,Cycling Road,"MANZA, Ferruccio",ITA,Men,team time trial,M,Silver,Italy,ITA
11084,Tokyo,1964,Cycling,Cycling Track,"TRENTIN, Pierre",FRA,Men,1km time trial,M,Bronze,France,FRA
11085,Tokyo,1964,Cycling,Cycling Track,"SERCU, Patrick",BEL,Men,1km time trial,M,Gold,Belgium,BEL
11086,Tokyo,1964,Cycling,Cycling Track,"PETTENELLA, Giovanni",ITA,Men,1km time trial,M,Silver,Italy,ITA
11087,Tokyo,1964,Cycling,Cycling Track,"FUGGERER, Willy",EUA,Men,2000m tandem,M,Bronze,United Team of Germany,EUA
11088,Tokyo,1964,Cycling,Cycling Track,"KOBUSCH, Klaus",EUA,Men,2000m tandem,M,Bronze,United Team of Germany,EUA
11089,Tokyo,1964,Cycling,Cycling Track,"BIANCHETTO, Sergio",ITA,Men,2000m tandem,M,Gold,Italy,ITA
11090,Tokyo,1964,Cycling,Cycling Track,"DAMIANO, Angelo",ITA,Men,2000m tandem,M,Gold,Italy,ITA
11091,Tokyo,1964,Cycling,Cycling Track,"BODNIEKS, Imant",URS,Men,2000m tandem,M,Silver,Soviet Union,URS
11092,Tokyo,1964,Cycling,Cycling Track,"LOGUNOV, Viktor",URS,Men,2000m tandem,M,Silver,Soviet Union,URS
11093,Tokyo,1964,Cycling,Cycling Track,"ISAKSSON, Preben",DEN,Men,Individual Pursuit,M,Bronze,Denmark,DEN
11094,Tokyo,1964,Cycling,Cycling Track,"DALER, Jiri",TCH,Men,Individual Pursuit,M,Gold,Czechoslovakia,TCH
11095,Tokyo,1964,Cycling,Cycling Track,"URSI, Giorgio",ITA,Men,Individual Pursuit,M,Silver,Italy,ITA
11096,Tokyo,1964,Cycling,Cycling Track,"MORELON, Daniel",FRA,Men,Sprint indivual,M,Bronze,France,FRA
11097,Tokyo,1964,Cycling,Cycling Track,"PETTENELLA, Giovanni",ITA,Men,Sprint indivual,M,Gold,Italy,ITA
11098,Tokyo,1964,Cycling,Cycling Track,"BIANCHETTO, Sergio",ITA,Men,Sprint indivual,M,Silver,Italy,ITA
11099,Tokyo,1964,Cycling,Cycling Track,"CORNELISSE, Hendrik Jan Willem",NED,Men,Team Pursuit (4000m),M,Bronze,Netherlands,NED
11100,Tokyo,1964,Cycling,Cycling Track,"KOEL, Gerard Hendrik",NED,Men,Team Pursuit (4000m),M,Bronze,Netherlands,NED
11101,Tokyo,1964,Cycling,Cycling Track,"OUDKERK, Jacob",NED,Men,Team Pursuit (4000m),M,Bronze,Netherlands,NED
11102,Tokyo,1964,Cycling,Cycling Track,"SCHUURING, Cornelis",NED,Men,Team Pursuit (4000m),M,Bronze,Netherlands,NED
11103,Tokyo,1964,Cycling,Cycling Track,"CLAESGES, Lothar",EUA,Men,Team Pursuit (4000m),M,Gold,United Team of Germany,EUA
11104,Tokyo,1964,Cycling,Cycling Track,"HENRICHS, Karlheinz",EUA,Men,Team Pursuit (4000m),M,Gold,United Team of Germany,EUA
11105,Tokyo,1964,Cycling,Cycling Track,"LINK, Karl",EUA,Men,Team Pursuit (4000m),M,Gold,United Team of Germany,EUA
11106,Tokyo,1964,Cycling,Cycling Track,"STRENG, Ernst",EUA,Men,Team Pursuit (4000m),M,Gold,United Team of Germany,EUA
11107,Tokyo,1964,Cycling,Cycling Track,"MANTOVANI, Vincenzo",ITA,Men,Team Pursuit (4000m),M,Silver,Italy,ITA
11108,Tokyo,1964,Cycling,Cycling Track,"RANCATI, Carlo",ITA,Men,Team Pursuit (4000m),M,Silver,Italy,ITA
11109,Tokyo,1964,Cycling,Cycling Track,"RONCAGLIA, Luigi",ITA,Men,Team Pursuit (4000m),M,Silver,Italy,ITA
11110,Tokyo,1964,Cycling,Cycling Track,"TESTA, Franco",ITA,Men,Team Pursuit (4000m),M,Silver,Italy,ITA
11111,Tokyo,1964,Equestrian,Dressage,"FILATOV, Sergei",URS,Men,individual,X,Bronze,Soviet Union,URS
11112,Tokyo,1964,Equestrian,Dressage,"CHAMMARTIN, Henri",SUI,Men,individual,X,Gold,Switzerland,SUI
11113,Tokyo,1964,Equestrian,Dressage,"BOLDT, Harry",EUA,Men,individual,X,Silver,United Team of Germany,EUA
11114,Tokyo,1964,Equestrian,Dressage,"FILATOV, Sergei",URS,Men,team,X,Bronze,Soviet Union,URS
11115,Tokyo,1964,Equestrian,Dressage,"KALITA, Ivan",URS,Men,team,X,Bronze,Soviet Union,URS
11116,Tokyo,1964,Equestrian,Dressage,"KIZIMOV, Ivan",URS,Men,team,X,Bronze,Soviet Union,URS
